file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume\style.css,26,css,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,42
resume\style.css,27,css,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,40
resume\style.css,28,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,29,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,30,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,2
resume\style.css,31,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,7
resume\style.css,32,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,33,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,34,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,9
resume\style.css,35,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,44
resume\style.css,36,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,21
resume\style.css,37,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,38,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,39,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,5
resume\style.css,40,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,35
resume\style.css,41,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,42,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,43,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,4
resume\style.css,44,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,33
resume\style.css,45,css,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,18
resume\style.css,46,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,47,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\style.css,48,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,7
resume\style.css,49,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,46
resume\style.css,50,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,21
resume\style.css,51,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,0
resume\style.css,52,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,0
resume\style.css,53,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,18
resume\style.css,54,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,17
resume\style.css,55,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,9
resume\style.css,56,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,10
resume\style.css,57,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,13
resume\style.css,58,css,fe8cd3d6,djmans630,2025-01-24,20:36:01,-08:00,2025-01-24T20:36:01-08:00,0,19
resume\style.css,59,css,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,0
resume\index.html,1,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,14
resume\index.html,2,html,924a6897,djmans630,2025-01-17,21:17:43,-08:00,2025-01-17T21:17:43-08:00,0,69
resume\index.html,3,html,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,49
resume\index.html,4,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,5
resume\index.html,5,html,e709e8eb,djmans630,2025-01-17,21:01:25,-08:00,2025-01-17T21:01:25-08:00,0,43
resume\index.html,6,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,21
resume\index.html,7,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,69
resume\index.html,8,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,22
resume\index.html,9,html,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,14
resume\index.html,10,html,5e7038ff,djmans630,2025-01-17,20:43:36,-08:00,2025-01-17T20:43:36-08:00,0,6
resume\index.html,11,html,924a6897,djmans630,2025-01-17,21:17:43,-08:00,2025-01-17T21:17:43-08:00,0,42
resume\index.html,12,html,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,9
resume\index.html,13,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,3
resume\index.html,14,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,46
resume\index.html,15,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,53
resume\index.html,16,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,51
resume\index.html,17,html,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,39
resume\index.html,18,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,61
resume\index.html,19,html,450ad41e,djmans630,2025-01-10,18:12:27,-08:00,2025-01-10T18:12:27-08:00,0,4
resume\index.html,20,html,d82ec410,djmans630,2025-01-24,20:09:30,-08:00,2025-01-24T20:09:30-08:00,0,9
resume\index.html,21,html,c2574536,djmans630,2025-01-10,18:55:20,-08:00,2025-01-10T18:55:20-08:00,0,14
resume\index.html,22,html,c2574536,djmans630,2025-01-10,18:55:20,-08:00,2025-01-10T18:55:20-08:00,0,3
resume\index.html,23,html,c2574536,djmans630,2025-01-10,18:55:20,-08:00,2025-01-10T18:55:20-08:00,0,22
resume\index.html,24,html,c2574536,djmans630,2025-01-10,18:55:20,-08:00,2025-01-10T18:55:20-08:00,0,26
resume\index.html,25,html,c2574536,djmans630,2025-01-10,18:55:20,-08:00,2025-01-10T18:55:20-08:00,0,68
